vmId,tenantId,cores,ram,vmTypeId,starttime,endtime
6706893,2317369,200.0,28.0,0,6.350925926119089,6.356339143589139
2260176,545334,40.0,8.0,0,6.350983796175569,6.353876886423677
2479989,643965,800.0,224.0,0,6.353368055541068,6.362660763785243
4360243,1238113,4.0,16.0,0,6.354594907257706,6.463740069419146
6946860,2464970,400.0,32.0,1,6.354594907257706,7.251608935184777
2249664,540250,800.0,512.0,0,6.354629629757255,6.3965548146516085
6986925,2468300,168.0,28.0,0,6.354652777779847,6.438011585734785
4360246,1238116,4.0,16.0,0,6.354814814869314,6.456796284765005
6346983,2116043,400.0,128.0,0,6.3548263888806105,6.385610289406031
79422,10973,100.0,14.0,0,6.356041666585952,6.357530439738184
6907060,2460687,42.0,7.0,0,6.356076389085501,6.363726701587439
6701971,2312706,200.0,28.0,0,6.357187500223517,6.3702388890087605
6346445,2115521,100.0,14.0,0,6.357476851902902,6.4311403702013195
79536,11165,100.0,14.0,0,6.35760416649282,6.367830115836114
79540,11165,100.0,14.0,0,6.35760416649282,6.3678315742872655
6617485,2249417,100.0,14.0,0,6.35760416649282,6.36782168969512
1888883,384637,200.0,32.0,0,6.357615740969777,6.366582395974547
2241010,536084,40.0,8.0,0,6.357627314981073,6.360528402961791
4704128,1391112,100.0,14.0,0,6.35788194462657,6.36442432878539
1563809,246544,400.0,56.0,0,6.358067129738629,6.448905092664063
6158951,2027345,400.0,56.0,0,6.3581944443285465,6.386002419050783
5385427,1611638,100.0,32.0,0,6.359178240876645,6.503830428235233
6158947,2024906,200.0,28.0,0,6.359618055634201,6.372625150252134
1887946,383884,100.0,16.0,0,6.361979166511446,6.3980658100917935
2262951,546698,80.0,16.0,0,6.362013889010996,6.362830231431872
6709415,2319820,200.0,28.0,0,6.362534722313285,6.373535266146064
2259658,545086,20.0,4.0,0,6.3629398150369525,6.412751840427518
2262967,546706,80.0,16.0,0,6.363518518395722,6.364338553044945
4095601,1175328,400.0,56.0,0,6.36483796313405,6.379012650344521
5622867,1759845,100.0,8.0,1,6.365613426081836,6.408482696861029
5896164,1948051,200.0,28.0,0,6.365891203749925,6.87352776620537
1885743,381999,100.0,16.0,0,6.3659837963059545,6.397300242912024
875996,162806,800.0,224.0,0,6.366736111231148,inf
6155767,2026650,200.0,28.0,0,6.366932870354503,6.506661122664809
1731231,303226,200.0,28.0,0,6.36795138893649,6.840936423745006
2238645,534988,20.0,4.0,0,6.368819444440305,6.387285243254155
5990890,1973725,100.0,32.0,0,6.369131944607943,6.379066435154527
3583844,1059212,200.0,28.0,0,6.3695023148320615,6.723347488325089
889988,163716,200.0,64.0,0,6.369976851623505,6.427236007060856
890058,163716,200.0,64.0,0,6.369976851623505,6.432090069632977
890646,163717,200.0,64.0,0,6.369976851623505,6.432084780186415
890659,163717,200.0,64.0,0,6.369976851623505,6.42724774312228
890735,163717,200.0,64.0,0,6.369976851623505,6.427241307683289
900509,163716,200.0,64.0,0,6.369976851623505,6.377548275515437
900514,163716,200.0,64.0,0,6.369976851623505,6.381723726633936
2462112,639531,100.0,32.0,0,6.3706018519587815,6.413582129403949
2479732,643652,200.0,28.0,0,6.370682870503515,6.373467210680246
5640598,1776798,200.0,28.0,0,6.370775463059545,6.3931881482712924
1882826,379329,100.0,16.0,0,6.371192129794508,6.385615347418934
5645268,1781382,200.0,28.0,0,6.371944444254041,6.377075763884932
6705548,2316132,200.0,28.0,0,6.371944444254041,6.376992847304791
6705549,2316133,200.0,28.0,0,6.371967592742294,6.3755906713195145
5645272,1781386,200.0,28.0,0,6.372152777854353,6.377015347126871
5480253,1645615,84.0,14.0,0,6.372557870578021,28.391156759113073
